,5,1,2,3,4,6,7,8,9
251,2019-11-10,250,明清之际桐城诗学宗白取向,潘务正,安徽大学学报(哲学社会科学版),期刊,2,221,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=250&recid=&FileName=ADZS201906008&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
252,2019-11-10,251,吴孟复:桐城派最后一位大师,王达敏,安徽大学学报(哲学社会科学版),期刊,6,251,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=251&recid=&FileName=ADZS201906006&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
253,2019-11-10,252,《登泰山记》与义理、考据、辞章“相济”论,吴怀东,安徽大学学报(哲学社会科学版),期刊,3,1168,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=252&recid=&FileName=ADZS201906007&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
254,2019-11-10,253,从道教仙山到儒学圣地:徽州紫阳山文化形象塑造与“紫阳记忆”的生成,孟义昭,安徽大学学报(哲学社会科学版),期刊,1,219,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=253&recid=&FileName=ADZS201906002&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
255,2019-11-10,254,明末清初汉文西书中“海族”文本知识溯源——以《职方外纪》《坤舆图说》为中心,程方毅,安徽大学学报(哲学社会科学版),期刊,3,237,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=254&recid=&FileName=ADZS201906011&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
256,2019-11-10,255,以德抗位:先秦儒家在理想与现实间的抉择,谢耀亭,安徽大学学报(哲学社会科学版),期刊,6,352,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=255&recid=&FileName=ADZS201906010&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
257,2019-11-10,256,笛卡尔哲学的一个谜团:对笛卡尔道德哲学的考察及其结论,贾江鸿,安徽大学学报(哲学社会科学版),期刊,3,385,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=256&recid=&FileName=ADZS201906004&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
258,2019-11-10,257,当代欲望主体的哲学处境——拉康与萨特学说中的自我、主体与他者,卢毅,安徽大学学报(哲学社会科学版),期刊,13,1533,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=257&recid=&FileName=ADZS201906005&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
259,2019-11-10,258,道德观念与意识形态“悖论”及其消解——以佩弗、尼尔森为中心的反思,吴家华; 施钰,安徽大学学报(哲学社会科学版),期刊,3,444,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=258&recid=&FileName=ADZS201906003&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
260,2019-11-10,259,我国反腐败刑事政策转型背景下防止利益冲突制度研究,莫洪宪; 黄鹏,安徽大学学报(哲学社会科学版),期刊,1,371,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=259&recid=&FileName=ADZS201906013&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
261,2019-11-10,260,我们为什么要从伦理路径建设服务型政府,田小龙,安徽大学学报(哲学社会科学版),期刊,7,671,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=260&recid=&FileName=ADZS201906018&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
262,2019-11-10,261,股东自己责任抑或替代责任?——以“德力西案”与“十三冶案”为切入点,肖雄,安徽大学学报(哲学社会科学版),期刊,12,591,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=261&recid=&FileName=ADZS201906017&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
263,2019-11-10,262,司法责任制背景下的侦查预审程序之改革,兰跃军,安徽大学学报(哲学社会科学版),期刊,3,456,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=262&recid=&FileName=ADZS201906014&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
264,2019-11-10,263,在交互中融合:检察机关提起刑事附带民事公益诉讼的程序考察,张袁,安徽大学学报(哲学社会科学版),期刊,17,1056,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=263&recid=&FileName=ADZS201906015&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
265,2019-11-10,264,司法大数据一体化共享的实践探微——以破除“数据孤岛”为切入点的逻辑证成,赵龙; 刘艳红,安徽大学学报(哲学社会科学版),期刊,18,1316,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=264&recid=&FileName=ADZS201906016&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
266,2019-11-10,265,《增长的政治经济学:发现中国智慧》,荣兆梓,安徽大学学报(哲学社会科学版),期刊,,95,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=265&recid=&FileName=ADZS201906001&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
267,2019-11-10,266,从健全职业到服务抗战:抗战语境下新闻记者自我教育的转向——以上海“记者座谈”为中心,胡凤,安徽大学学报(哲学社会科学版),期刊,2,195,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=266&recid=&FileName=ADZS201906012&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
268,2019-09-10,267,传统诗学视野中的白居易感伤诗,叶跃武,安徽大学学报(哲学社会科学版),期刊,2,698,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=267&recid=&FileName=ADZS201905006&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
269,2019-09-10,268,中国文学中“现实主义”的三重维度——马克思主义视阈下的布拉格汉学研究,袁喆; 傅其林,安徽大学学报(哲学社会科学版),期刊,,349,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=268&recid=&FileName=ADZS201905007&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
270,2019-09-10,269,“寻根文学”对传奇叙事的择取和拓新,郭冰茹; 郭子龙,安徽大学学报(哲学社会科学版),期刊,1,502,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=269&recid=&FileName=ADZS201905008&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
271,2019-09-10,270,入场理论视角下汉语程度副词的完句功能分析,吴早生; 王敏,安徽大学学报(哲学社会科学版),期刊,1,494,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=270&recid=&FileName=ADZS201905009&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
272,2019-09-10,271,明清徽州官府和社会力量对停丧不葬问题的管控与治理,陈瑞,安徽大学学报(哲学社会科学版),期刊,4,262,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=271&recid=&FileName=ADZS201905001&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
273,2019-09-10,272,从伦理觉悟到德性启蒙——以五四时期“打孔家店”为中心的讨论,张昭军,安徽大学学报(哲学社会科学版),期刊,6,382,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=272&recid=&FileName=ADZS201905010&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
274,2019-09-10,273,从黑格尔到布伦塔诺:一种为自我意识奠基的自我感觉理论的建构,倪逸偲,安徽大学学报(哲学社会科学版),期刊,1,513,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=273&recid=&FileName=ADZS201905003&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
275,2019-09-10,274,自身技术与精神境界——境界论视野下对西方哲学发展脉络的若干考察,邓刚,安徽大学学报(哲学社会科学版),期刊,2,181,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=274&recid=&FileName=ADZS201905004&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
276,2019-09-10,275,论沃拉斯托斯的苏格拉底“德性主权”学说,黄俊松,安徽大学学报(哲学社会科学版),期刊,,174,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=275&recid=&FileName=ADZS201905005&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
277,2019-09-10,276,论老子的环境伦理思想及其当代价值,陈发俊,安徽大学学报(哲学社会科学版),期刊,1,656,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=276&recid=&FileName=ADZS201905002&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
278,2019-09-10,277,电报技术、报纸媒介与晚清时期的民意表达——基于《申报》《新闻报》《时报》所载公电的分析,王东,安徽大学学报(哲学社会科学版),期刊,7,656,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=277&recid=&FileName=ADZS201905011&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
279,2019-09-10,278,乡村振兴背景下宅基地资格权研究,陈广华; 罗亚文,安徽大学学报(哲学社会科学版),期刊,55,1700,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=278&recid=&FileName=ADZS201905015&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
280,2019-09-10,279,裁量基准个别情况考量的司法审查,周佑勇,安徽大学学报(哲学社会科学版),期刊,16,787,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=279&recid=&FileName=ADZS201905013&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
281,2019-09-10,280,对环境刑法的象征性标签的质疑——与刘艳红教授等商榷,齐文远; 吴霞,安徽大学学报(哲学社会科学版),期刊,8,793,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=280&recid=&FileName=ADZS201905014&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
282,2019-09-10,281,“套路贷”行为模式及其司法认定,孟祥金,安徽大学学报(哲学社会科学版),期刊,47,2341,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=281&recid=&FileName=ADZS201905016&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
283,2019-09-10,282,规范性文件司法审查标准的重构,赵雪雁,安徽大学学报(哲学社会科学版),期刊,10,987,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=282&recid=&FileName=ADZS201905017&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
284,2019-09-10,283,新中国70年经济增长轨迹及新时代转型路径,任保平; 张倩,安徽大学学报(哲学社会科学版),期刊,9,744,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=283&recid=&FileName=ADZS201905018&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
285,2019-09-10,284,思想交流与“革命”动员:五四时期《觉悟》“通信”栏的编读互动与公共空间,朱文哲,安徽大学学报(哲学社会科学版),期刊,3,486,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=284&recid=&FileName=ADZS201905012&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
286,2019-07-10,285,“化外之地”的珍禽异兽:“外典”与“古典”“今典”的互动——《澳门纪略·澳蕃篇》中的动物知识,邹振环,安徽大学学报(哲学社会科学版),期刊,1,261,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=285&recid=&FileName=ADZS201904008&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
287,2019-07-10,286,基于需求方视角的公立医院公益性感知研究,钱辉; 董建坤,安徽大学学报(哲学社会科学版),期刊,4,368,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=286&recid=&FileName=ADZS201904017&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
288,2019-07-10,287,《文选》“难”体与先秦“语”体——兼及“对问”“设论”的文体溯源,李佳,安徽大学学报(哲学社会科学版),期刊,1,263,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=287&recid=&FileName=ADZS201904006&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
289,2019-07-10,288,《论语·乡党》的礼学渊源与古“语”特征,韩高年; 陈丹奇,安徽大学学报(哲学社会科学版),期刊,5,583,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=288&recid=&FileName=ADZS201904005&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
290,2019-07-10,289,在朝廷功令与地方公议之间——从嘉靖、万历年间休宁县的赋税争议看明代的知县行政与地方社会,王浩,安徽大学学报(哲学社会科学版),期刊,3,301,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=289&recid=&FileName=ADZS201904001&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
291,2019-07-10,290,从公文到碑文——从唐代公文运行再看韩愈《平淮西碑》的废立,章名未,安徽大学学报(哲学社会科学版),期刊,,328,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=290&recid=&FileName=ADZS201904007&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
292,2019-07-10,291,一种愤而不悲的苏格拉底主义——安提斯泰尼哲学新探,于江霞,安徽大学学报(哲学社会科学版),期刊,1,252,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=291&recid=&FileName=ADZS201904002&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
293,2019-07-10,292,从具身情绪到具身伦理——论詹姆斯的身体哲学,姚城; 陈亚军,安徽大学学报(哲学社会科学版),期刊,5,1037,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=292&recid=&FileName=ADZS201904004&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
294,2019-07-10,293,论马克思和涂尔干对康德道德思想批判性阐释的范式差异,吴辉,安徽大学学报(哲学社会科学版),期刊,9,453,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=293&recid=&FileName=ADZS201904003&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
295,2019-07-10,294,论法律数字化的功能、可能风险及其优化,吴飞飞,安徽大学学报(哲学社会科学版),期刊,1,332,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=294&recid=&FileName=ADZS201904011&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
296,2019-07-10,295,人工智能法律主体批判,韩旭至,安徽大学学报(哲学社会科学版),期刊,41,1483,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=295&recid=&FileName=ADZS201904010&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
297,2019-07-10,296,个人数位足迹刑法规制的功能性偏误与修正,杨楠,安徽大学学报(哲学社会科学版),期刊,14,570,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=296&recid=&FileName=ADZS201904013&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
298,2019-07-10,297,智慧法院建设中的“战略合作”问题剖判,李傲; 王娅,安徽大学学报(哲学社会科学版),期刊,8,711,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=297&recid=&FileName=ADZS201904009&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
299,2019-07-10,298,智慧时代商谈式刑事辩护的情境构建与司法功效,马靖云,安徽大学学报(哲学社会科学版),期刊,2,408,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=298&recid=&FileName=ADZS201904012&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
300,2019-07-10,299,寻求合意的外部不平衡调整方案——基于全球45个国家案例的经验,王晋斌; 厉妍彤,安徽大学学报(哲学社会科学版),期刊,,187,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=299&recid=&FileName=ADZS201904014&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
301,2019-07-10,300,内部控制、高管持股与业绩预告变更,林钟高; 常青,安徽大学学报(哲学社会科学版),期刊,22,1152,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=300&recid=&FileName=ADZS201904015&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
302,2019-07-10,301,执业经历表征能揭示审计质量差异吗?——基于签字注册会计师个体层面的研究,王清,安徽大学学报(哲学社会科学版),期刊,12,426,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=301&recid=&FileName=ADZS201904016&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
303,2019-05-10,302,明清时期两淮盐区的潮灾及其防治,张崇旺,安徽大学学报(哲学社会科学版),期刊,,356,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=302&recid=&FileName=ADZS201903010&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
304,2019-05-10,303,环保R&D投入是如何影响绿色技术创新效率的?,田淑英; 郑飞鸿,安徽大学学报(哲学社会科学版),期刊,25,1594,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=303&recid=&FileName=ADZS201903017&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
305,2019-05-10,304,情感、认知与身份:怀旧的图式化重构,戚涛; 朱妤双,安徽大学学报(哲学社会科学版),期刊,19,1256,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=304&recid=&FileName=ADZS201903008&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
306,2019-05-10,305,“文学史”何以写成了“文化史”——谱系学视野下的日本首部“中国文学史”,陈文新; 王少芳,安徽大学学报(哲学社会科学版),期刊,1,403,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=305&recid=&FileName=ADZS201903007&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
307,2019-05-10,306,民间与官方资源互动视角下的中国新文化运动,张宝明; 李帅,安徽大学学报(哲学社会科学版),期刊,1,351,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=306&recid=&FileName=ADZS201903006&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
308,2019-05-10,307,明代大造黄册与水权诉讼——以《万历四十一年至四十三年休宁县升科水利河税事抄招》为中心,阿风,安徽大学学报(哲学社会科学版),期刊,3,303,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=307&recid=&FileName=ADZS201903001&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
309,2019-05-10,308,“坐而为使”:唐代地方监察制度变迁中的采访处置使研究,赵一鸣,安徽大学学报(哲学社会科学版),期刊,1,389,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=308&recid=&FileName=ADZS201903009&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
310,2019-05-10,309,身体意识与时空观念性——早期康德的形而上学批判,陈永庆; 王恒,安徽大学学报(哲学社会科学版),期刊,2,419,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=309&recid=&FileName=ADZS201903003&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
311,2019-05-10,310,基于括号表示法的一阶逻辑系统,杜国平,安徽大学学报(哲学社会科学版),期刊,5,127,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=310&recid=&FileName=ADZS201903005&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
312,2019-05-10,311,论早期现代自然权利学说的解体——从康德、黑格尔到马克思,李哲罕,安徽大学学报(哲学社会科学版),期刊,5,539,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=311&recid=&FileName=ADZS201903004&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
313,2019-05-10,312,穿透式监管如何嵌入合同治理——以“天策公司和伟杰公司股权代持纠纷一案”为例,邓纲; 吴英霞,安徽大学学报(哲学社会科学版),期刊,32,1724,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=312&recid=&FileName=ADZS201903012&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
314,2019-05-10,313,论无人驾驶汽车交通肇事的刑法规制,陈结淼; 王康辉,安徽大学学报(哲学社会科学版),期刊,31,2040,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=313&recid=&FileName=ADZS201903013&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
315,2019-05-10,314,刑事缺席审判制度的价值衡量及实现机制,吴进娥,安徽大学学报(哲学社会科学版),期刊,14,915,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=314&recid=&FileName=ADZS201903015&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
316,2019-05-10,315,大数据时代审判体系和审判能力现代化的理论基础与实践展开,刘艳红,安徽大学学报(哲学社会科学版),期刊,48,1939,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=315&recid=&FileName=ADZS201903011&DbName=CJFDLAST2019&DbCode=CJFD&yx=&pr=&URLID=
